Document ID	activity	bodypart	dayId	dayName	lastUpdated	planId	thumbnailId	thumbnailUrl	type	videoId	videoUrl
10080627_18875970_2023_cw003.mp4	"Jumping jacks"	"Sistema cardiovascular, Cuerpo completo"	"18875970"	"día 1"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177606"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%201/images/3203177606.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A14Z&se=2035-03-26T22%3A14%3A14Z&spr=https&sig=sKXNMF6DX8FmzR+AwvQ7JuGBYtJ0Fq5hWhh4otSP010="	"cardio"	"2023_cw003.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 1/2023_cw003.mp4"
10080627_18875970_2023_equip007.mp4	"Pajaros en maquina"	"Zona cervical "	"18875970"	"día 1"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177610"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%201/images/3203177610.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A15Z&se=2035-03-26T22%3A14%3A15Z&spr=https&sig=xlGflTcDCoMg4TS7Ry4RrvM7J9TJAZlTvIovQ696WJE="	"strength"	"2023_equip007.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 1/2023_equip007.mp4"
10080627_18875970_2023_gl001.mp4	"Prensa de piernas sentado"	"Cuádriceps, Glúteos, Piernas"	"18875970"	"día 1"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177601"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%201/images/3203177601.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A13Z&se=2035-03-26T22%3A14%3A13Z&spr=https&sig=8SIqwbbU0p4DxMOAM4ZmDfVmn+sUX8v/9fYus1kdySs="	"strength"	"2023_gl001.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 1/2023_gl001.mp4"
10080627_18875970_2023_id1315.mp4	"Burpee con salto"	"Abdominales - Abdominales rectos, Cuádriceps, Glúteos, Corvas"	"18875970"	"día 1"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177604"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%201/images/3203177604.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A14Z&se=2035-03-26T22%3A14%3A14Z&spr=https&sig=EOFqwPzFKyzyPMgAIHwU3RJyr8yjdRQjvZTEEbqSeA8="	"strength"	"2023_id1315.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 1/2023_id1315.mp4"
10080627_18875970_2023_oa024.mp4	"Remo al cuello - Barra"	"Hombros parte central, Zona cervical, Hombros parte delantera, Bíceps"	"18875970"	"día 1"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177608"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%201/images/3203177608.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A14Z&se=2035-03-26T22%3A14%3A14Z&spr=https&sig=rA3dvnOnIdOx3cE3UM0MS+ZXB4LCcgMIYLlOQ3vEYhE="	"strength"	"2023_oa024.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 1/2023_oa024.mp4"
10080627_18875970_2023_ozp032.mp4	"Saltos - Caja"	"Cuádriceps, Glúteos, Corvas, Zona lumbar"	"18875970"	"día 1"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177602"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%201/images/3203177602.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A13Z&se=2035-03-26T22%3A14%3A13Z&spr=https&sig=lnrRJnrmKd/zkAD+OT3nkBskGhy4M8JP45Y9mpY0kUA="	"strength"	"2023_ozp032.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 1/2023_ozp032.mp4"
10080627_18875970_2023_sid0002.mp4	"Remo en polea baja- Polea"	"Zona cervical, Bíceps, Hombros parte trasera, Dorsales"	"18875970"	"día 1"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177609"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%201/images/3203177609.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A14Z&se=2035-03-26T22%3A14%3A14Z&spr=https&sig=QxlaRsWPQe5FvadDu3viwnziKKxsTIIaVjyQihY0kbA="	"strength"	"2023_sid0002.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 1/2023_sid0002.mp4"
10080627_18875970_2023_sid0161.mp4	"Press de banca neutra inclinado - Mancuernas"	"Pecho superior, Tríceps, Hombros parte delantera, Pecho"	"18875970"	"día 1"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177607"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%201/images/3203177607.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A14Z&se=2035-03-26T22%3A14%3A14Z&spr=https&sig=kmJxZVSbidaQMWG58OlxEjmErp4mr6dRrN+fkxW8SA8="	"strength"	"2023_sid0161.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 1/2023_sid0161.mp4"
10080627_18875970_2023_xa029.mp4	"Repeticiones de plancha"	"Abdominales - Abdominales rectos "	"18875970"	"día 1"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177603"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%201/images/3203177603.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A13Z&se=2035-03-26T22%3A14%3A13Z&spr=https&sig=kROO7EZny8m/8xf9fM+60YApIfFtzROgbM+cHYK/+hM="	"strength"	"2023_xa029.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 1/2023_xa029.mp4"
10080627_18875971_2023_cm001.mp4	"Máquina de remos"	"Sistema cardiovascular, Cuerpo completo"	"18875971"	"día 2"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177626"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%202/images/3203177626.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A17Z&se=2035-03-26T22%3A14%3A17Z&spr=https&sig=XdIy3CmQmUrhNlGoAn0dx+T3qKN8fl9JC1+saC4Xmx8="	"cardio"	"2023_cm001.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 2/2023_cm001.mp4"
10080627_18875971_2023_cm005.mp4	"Cinta de correr 8 km/h ~ 5 mph"	"Sistema cardiovascular, Piernas"	"18875971"	"día 2"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177612"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%202/images/3203177612.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A15Z&se=2035-03-26T22%3A14%3A15Z&spr=https&sig=uid2nuas6zb9Eghn+faQBoDTdX2nRwNJMDjrE+n446s="	"cardio"	"2023_cm005.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 2/2023_cm005.mp4"
10080627_18875971_2023_cw003.mp4	"Saltos de tijera"	"Sistema cardiovascular "	"18875971"	"día 2"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177618"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%202/images/3203177618.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A16Z&se=2035-03-26T22%3A14%3A16Z&spr=https&sig=vom0k2CY/iNcQZxIoEm3Y+Mz+1z6NV9gGgHrqtQmMkM="	"strength"	"2023_cw003.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 2/2023_cw003.mp4"
10080627_18875971_2023_dc001.mp4	"Aperturas - Mancuernas"	"Pecho "	"18875971"	"día 2"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177620"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%202/images/3203177620.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A16Z&se=2035-03-26T22%3A14%3A16Z&spr=https&sig=V0kr2+EbPVohJm6VRC0TaRjQEVaamuV36KOtY/RK6CI="	"strength"	"2023_dc001.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 2/2023_dc001.mp4"
10080627_18875971_2023_gb002.mp4	"Jalon al pecho"	"Dorsales, Bíceps, Espalda"	"18875971"	"día 2"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177615"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%202/images/3203177615.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A15Z&se=2035-03-26T22%3A14%3A15Z&spr=https&sig=nhdYH6DufqTj8/LYk1cc+F9bDYkiK3NjkkYQKOOLvyA="	"strength"	"2023_gb002.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 2/2023_gb002.mp4"
10080627_18875971_2023_id0106.mp4	"Sentadilla multipower Máquina de Smith"	"Cuádriceps, Glúteos, Piernas, Zona lumbar"	"18875971"	"día 2"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177624"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%202/images/3203177624.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A17Z&se=2035-03-26T22%3A14%3A17Z&spr=https&sig=150lnRt3hADD6u/7J84MPQ1bDVUFwLE6vFQXxcr/UtE="	"strength"	"2023_id0106.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 2/2023_id0106.mp4"
10080627_18875971_2023_id0254.mp4	"Jalón dorsal agarre supino"	"Dorsales, Bíceps, Espalda"	"18875971"	"día 2"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177616"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%202/images/3203177616.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A16Z&se=2035-03-26T22%3A14%3A16Z&spr=https&sig=nm5Y2ZQTpnriLhRYSdA5n9o+oG1j2Mn5aV6fblm08P8="	"strength"	"2023_id0254.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 2/2023_id0254.mp4"
10080627_18875971_2023_id2638.mp4	"Jumping jack - Bosu"	"Sistema cardiovascular, Hombros parte central, Gemelos, Glúteos, Cuádriceps, Abductor"	"18875971"	"día 2"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177613"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%202/images/3203177613.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A15Z&se=2035-03-26T22%3A14%3A15Z&spr=https&sig=9Fw1zYI3IUYqL5N7zokSUnE3au3ZfBlP3NiEIoZtPD4="	"strength"	"2023_id2638.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 2/2023_id2638.mp4"
10080627_18875971_2023_impact107.mp4	"Senadilla con press - Mancuernas"	"Cuádriceps, Glúteos, Hombros, Tríceps"	"18875971"	"día 2"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177625"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%202/images/3203177625.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A17Z&se=2035-03-26T22%3A14%3A17Z&spr=https&sig=i6vumGkrZxCR2wKlBuRtpRhX9ZzkFHV1cJNldgMSO3E="	"strength"	"2023_impact107.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 2/2023_impact107.mp4"
10080627_18875971_2023_oa016.mp4	"Curl de bíceps de pie - EZ bar"	"Bíceps "	"18875971"	"día 2"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177622"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%202/images/3203177622.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A16Z&se=2035-03-26T22%3A14%3A16Z&spr=https&sig=7nhlUtJw5Mf/xy4MCIt4nETFhavu5DoR9NtxJaAXXEk="	"strength"	"2023_oa016.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 2/2023_oa016.mp4"
10080627_18875971_2023_oa100.mp4	"Press de hombros sentado - Mancuernas"	"Hombros "	"18875971"	"día 2"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177621"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%202/images/3203177621.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A16Z&se=2035-03-26T22%3A14%3A16Z&spr=https&sig=g6sFEEtSLNh7IAbVwb30si73ipXRbSVlYV/SUyw7kBQ="	"strength"	"2023_oa100.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 2/2023_oa100.mp4"
10080627_18875971_2023_sid0012.mp4	"Extensión de piernas sentado"	"Cuádriceps "	"18875971"	"día 2"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177619"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%202/images/3203177619.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A16Z&se=2035-03-26T22%3A14%3A16Z&spr=https&sig=Z5mP17sYjaUEkQbaCD85KHJE+cktzBP7Wmon+cmXBpA="	"strength"	"2023_sid0012.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 2/2023_sid0012.mp4"
10080627_18875972_2023_bc001.mp4	"Press de banca - Barra"	"Pecho, Tríceps, Hombros parte delantera"	"18875972"	"día 3"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177628"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%203/images/3203177628.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A17Z&se=2035-03-26T22%3A14%3A17Z&spr=https&sig=nrI6lcvCSsBHZ7ylHmvMAAtmQN2Vr/MCuN4Sy9o6a5E="	"strength"	"2023_bc001.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 3/2023_bc001.mp4"
10080627_18875972_2023_cm001.mp4	"Máquina de remos, Intensidad baja"	"Sistema cardiovascular, Cuerpo completo"	"18875972"	"día 3"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177627"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%203/images/3203177627.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A17Z&se=2035-03-26T22%3A14%3A17Z&spr=https&sig=mG1khBWaODUlMiNLobePFCwZod7rZUFMb8kiiFCqKG0="	"cardio"	"2023_cm001.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 3/2023_cm001.mp4"
10080627_18875972_2023_cm005.mp4	"Cinta de correr 8 km/h ~ 5 mph"	"Sistema cardiovascular, Piernas"	"18875972"	"día 3"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177639"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%203/images/3203177639.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A20Z&se=2035-03-26T22%3A14%3A20Z&spr=https&sig=8Ge3hZdRf21NEqPmzYDqZp5D0zN2sTWzJBx202ZeA/Q="	"cardio"	"2023_cm005.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 3/2023_cm005.mp4"
10080627_18875972_2023_cw003.mp4	"Jumping jacks"	"Sistema cardiovascular, Cuerpo completo"	"18875972"	"día 3"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177634"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%203/images/3203177634.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A19Z&se=2035-03-26T22%3A14%3A19Z&spr=https&sig=55xZn0qt6B+cUnTtWmnX8g3FC3WR0ndC3RU7fA1ybWY="	"cardio"	"2023_cw003.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 3/2023_cw003.mp4"
10080627_18875972_2023_equip007.mp4	"Pajaros en maquina"	"Zona cervical "	"18875972"	"día 3"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177637"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%203/images/3203177637.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A19Z&se=2035-03-26T22%3A14%3A19Z&spr=https&sig=ERJQ7MLnJShTLhFUv1dFwjVsNryT0O5QanmJq6UjVE0="	"strength"	"2023_equip007.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 3/2023_equip007.mp4"
10080627_18875972_2023_gl001.mp4	"Prensa de piernas sentado"	"Cuádriceps, Glúteos, Piernas"	"18875972"	"día 3"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177629"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%203/images/3203177629.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A18Z&se=2035-03-26T22%3A14%3A18Z&spr=https&sig=OW1mgHsiWmhY+1grJ88K7sAC+exxnEAwQlIfvmh5e0I="	"strength"	"2023_gl001.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 3/2023_gl001.mp4"
10080627_18875972_2023_id1315.mp4	"Burpee con salto"	"Abdominales - Abdominales rectos, Cuádriceps, Glúteos, Corvas"	"18875972"	"día 3"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177632"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%203/images/3203177632.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A18Z&se=2035-03-26T22%3A14%3A18Z&spr=https&sig=dfglu/svTHF1Qv9/yUs1F14dKqsq5f0erAOi7n0CZKg="	"strength"	"2023_id1315.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 3/2023_id1315.mp4"
10080627_18875972_2023_oa024.mp4	"Remo al cuello - Barra"	"Hombros parte central, Zona cervical, Hombros parte delantera, Bíceps"	"18875972"	"día 3"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177636"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%203/images/3203177636.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A19Z&se=2035-03-26T22%3A14%3A19Z&spr=https&sig=slG1AD1L/Q0WrUr99Hh5x4HnwNyE2uYcrh46LWZXe3U="	"strength"	"2023_oa024.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 3/2023_oa024.mp4"
10080627_18875972_2023_ozp032.mp4	"Saltos - Caja"	"Cuádriceps, Glúteos, Corvas, Zona lumbar"	"18875972"	"día 3"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177630"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%203/images/3203177630.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A18Z&se=2035-03-26T22%3A14%3A18Z&spr=https&sig=lzaQJ+1/kC28oiqybzpO6ME9oIrIobSCzD6YIyUJ0RQ="	"strength"	"2023_ozp032.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 3/2023_ozp032.mp4"
10080627_18875972_2023_sid0002.mp4	"Remo en polea baja- Polea"	"Zona cervical, Bíceps, Hombros parte trasera, Dorsales"	"18875972"	"día 3"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177638"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%203/images/3203177638.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A19Z&se=2035-03-26T22%3A14%3A19Z&spr=https&sig=frixvYteXOIFDzatz55b3+VLaQk9Gr3K9nc2C3027YI="	"strength"	"2023_sid0002.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 3/2023_sid0002.mp4"
10080627_18875972_2023_sid0161.mp4	"Press de banca neutra inclinado - Mancuernas"	"Pecho superior, Tríceps, Hombros parte delantera, Pecho"	"18875972"	"día 3"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177635"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%203/images/3203177635.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A19Z&se=2035-03-26T22%3A14%3A19Z&spr=https&sig=kdOVtQLxtYedUeuTIA3GiLCFzeRnBP8H0nBWES2jCcU="	"strength"	"2023_sid0161.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 3/2023_sid0161.mp4"
10080627_18875972_2023_xa029.mp4	"Repeticiones de plancha"	"Abdominales - Abdominales rectos "	"18875972"	"día 3"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177631"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%203/images/3203177631.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A18Z&se=2035-03-26T22%3A14%3A18Z&spr=https&sig=y/7cKtqEwZfJdJc6sXUm128hhdV9vtAfYpvixvUWhKY="	"strength"	"2023_xa029.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 3/2023_xa029.mp4"
10080627_18875973_2023_cm001.mp4	"Máquina de remos"	"Sistema cardiovascular, Cuerpo completo"	"18875973"	"día 4"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177651"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%204/images/3203177651.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A22Z&se=2035-03-26T22%3A14%3A22Z&spr=https&sig=ZPk0FmXElmsPcBojZ72zeX5gvCDYeZynRFqq6cYgz94="	"cardio"	"2023_cm001.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 4/2023_cm001.mp4"
10080627_18875973_2023_cm005.mp4	"Cinta de correr 8 km/h ~ 5 mph"	"Sistema cardiovascular, Piernas"	"18875973"	"día 4"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177640"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%204/images/3203177640.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A20Z&se=2035-03-26T22%3A14%3A20Z&spr=https&sig=lA40WMVe5XfSIbvwnirtLCEZMw2ONOdo99moEOxHp1Y="	"cardio"	"2023_cm005.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 4/2023_cm005.mp4"
10080627_18875973_2023_cw003.mp4	"Saltos de tijera"	"Sistema cardiovascular "	"18875973"	"día 4"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177644"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%204/images/3203177644.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A21Z&se=2035-03-26T22%3A14%3A21Z&spr=https&sig=VijdiOmPa3LDIfnNmxuLpvpW/NG+0DExyTl34yG2yww="	"strength"	"2023_cw003.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 4/2023_cw003.mp4"
10080627_18875973_2023_dc001.mp4	"Aperturas - Mancuernas"	"Pecho "	"18875973"	"día 4"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177646"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%204/images/3203177646.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A21Z&se=2035-03-26T22%3A14%3A21Z&spr=https&sig=MoW17HlXeBprqeuIKYhwOK4N5rz74Y+zLUXaGK9B0pI="	"strength"	"2023_dc001.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 4/2023_dc001.mp4"
10080627_18875973_2023_gb002.mp4	"Jalon al pecho"	"Dorsales, Bíceps, Espalda"	"18875973"	"día 4"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177642"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%204/images/3203177642.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A20Z&se=2035-03-26T22%3A14%3A20Z&spr=https&sig=gbsKABuGgidZ4MPSmxtiQzP81BMJBZVIdrxtpGaxJHA="	"strength"	"2023_gb002.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 4/2023_gb002.mp4"
10080627_18875973_2023_id0106.mp4	"Sentadilla multipower Máquina de Smith"	"Cuádriceps, Glúteos, Piernas, Zona lumbar"	"18875973"	"día 4"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177649"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%204/images/3203177649.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A22Z&se=2035-03-26T22%3A14%3A22Z&spr=https&sig=pjjIm1WR7V5B6Swu+Yu6w6WI58H8eUs4nWcWV5lfAYY="	"strength"	"2023_id0106.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 4/2023_id0106.mp4"
10080627_18875973_2023_id0254.mp4	"Jalón dorsal agarre supino"	"Dorsales, Bíceps, Espalda"	"18875973"	"día 4"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177643"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%204/images/3203177643.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A20Z&se=2035-03-26T22%3A14%3A20Z&spr=https&sig=XOD5Q7gXeNwiSaPDedTsGH9UJ67sd4QUPw1Eounplxs="	"strength"	"2023_id0254.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 4/2023_id0254.mp4"
10080627_18875973_2023_id2638.mp4	"Jumping jack - Bosu"	"Sistema cardiovascular, Hombros parte central, Gemelos, Glúteos, Cuádriceps, Abductor"	"18875973"	"día 4"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177641"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%204/images/3203177641.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A20Z&se=2035-03-26T22%3A14%3A20Z&spr=https&sig=xYjuLERghPWaGpYXGcEV0QDDkJNNRuyvT8Dgd1AN3Yg="	"strength"	"2023_id2638.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 4/2023_id2638.mp4"
10080627_18875973_2023_impact107.mp4	"Senadilla con press - Mancuernas"	"Cuádriceps, Glúteos, Hombros, Tríceps"	"18875973"	"día 4"	27 mars 2025 à 13:47:45 UTC+1	"10080627"	"3203177650"	"https://sagafit.blob.core.windows.net/sagathumbnails/10080627/d%C3%ADa%204/images/3203177650.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A14%3A22Z&se=2035-03-26T22%3A14%3A22Z&spr=https&sig=Oy3fGCIsgH8tBzUD+XlB5R/nqAjrrwtrGPg1sWP8xO8="	"strength"	"2023_impact107.mp4"	"https://sagafit.blob.core.windows.net/sagafitvideos/10080627/día 4/2023_impact107.mp4"
